Id,Hazard
571,3.4533772733518626
575,3.033918597043327
576,7.132819807532994
585,2.313890381552343
586,3.5550385470669306
589,2.4839819052393106
590,3.5599019016909716
591,3.3735197075650585
593,2.989221561642091
594,2.7752267332810794
595,2.4388691118732195
596,3.1357732542666117
597,3.3837977889494284
598,3.514674821136485
599,3.080705006089061
600,4.309952601345181
601,3.719767311645957
609,2.950327348300957
613,4.180115780484231
619,4.207642916548232
620,3.822697091897493
621,6.0217682418948675
622,3.567837104832866
623,2.341598221642291
625,4.789700694688957
626,2.678034628942972
628,2.3588722402765043
629,3.9920607513788773
633,3.8327100758111827
634,3.585727091151679
635,6.922218659533089
636,2.77101216099434
637,3.787186525911823
638,3.0081964319220393
639,3.4374894148151367
640,3.8791850902730216
643,3.5118324531561367
645,2.9469939252324497
646,4.935988553170532
647,2.4752867541468584
649,3.283886549494621
650,3.419894361452637
654,3.8507526456958248
656,1.8743563607597236
657,3.4473813160735047
661,4.59046305031498
662,2.945731858800786
663,4.130935109420509
664,3.188688362573969
667,3.327367671915699
668,3.4882085246925794
672,2.2983654397301905
673,2.9750182016460194
675,3.762799718349956
676,2.4239588641427554
677,3.5845775313712154
678,3.7102222379838294
679,4.127142748726064
682,2.1411634703005573
684,2.866765728016094
686,3.5379299619676274
687,8.752263001976964
688,2.629311413452976
689,2.747036306638851
690,3.366306365372367
691,4.163145655422874
693,3.0886432618900144
694,3.351767938878557
695,2.730877019762046
696,2.8009488098296567
699,3.9003307676635526
702,5.357003787919061
703,2.0649634446899094
704,2.2457441900651762
705,2.4106493975833123
708,2.9102229549000174
709,3.43070020237876
710,3.514542106992133
711,3.276231729459576
712,4.227191544891406
713,4.035213064504605
714,2.953213759627527
724,3.2928204383154345
725,3.1754605389753676
727,1.8265991651526652
729,3.27415474437781
731,4.1780897282507965
732,3.063001885175189
735,3.9922497234429497
736,3.656921098584302
738,3.9161780111970517
739,3.144943449746217
741,4.653203657408349
744,2.7641555718009028
745,3.5409032295606844
749,3.2157510480072053
750,3.3477289142745277
753,2.9550589895628265
754,3.0225171369889168
756,2.618771413269141
759,3.847490492132216
763,2.5371008293987987
764,2.5052611894088037
765,4.192029826141251
770,3.973457958062717
773,3.110885108506345
774,2.771879902704908
778,2.287764739130385
780,3.3129589610900894
781,4.558858686307306
783,7.165097635418027
784,3.14148525974021
790,3.4088094948148884
791,4.066457770014242
792,3.039551959109295
793,2.206804043090787
794,3.2231361471552815
795,2.8048962991184645
796,3.4112948221032897
801,5.036308866701757
802,3.7906236516336853
805,3.1648065276941364
808,2.95701272708314
809,3.612476672727389
813,3.514180410153958
814,5.445887080817113
815,1.417064823358316
816,4.317525004268779
817,2.081804206401022
821,2.78766144117422
822,3.042832807195426
823,3.4217371759760558
825,3.363153097669503
826,3.4264456547231172
830,1.9423753853237882
832,2.9653864899113214
833,3.593830209900222
835,2.131623054040554
837,2.1914958732945164
838,2.446776771356431
839,2.414369921849098
841,3.7418292248288907
842,2.83971421453609
844,4.631417421095422
853,2.4988364427034506
855,3.9255385441840103
858,3.36553822729434
859,2.677902814329634
860,2.8765525172433146
861,2.8927345820373893
862,2.345660953886043
868,2.5354456498194757
869,5.952631899609236
874,4.330309162838405
875,2.920754933111659
877,3.4239020013990453
879,3.006349905161948
885,3.9060732902076745
886,3.172413005788154
887,3.5974424604973083
892,4.000736887484543
894,3.284227010015104
896,4.337213967161127
898,2.5300958755742053
899,3.6669861447478405
900,3.6617338921047407
901,2.7883769387203823
903,4.6522922584409
904,5.262716330114383
906,3.0564282147978847
907,4.359807753690759
908,3.449913310744678
909,2.800367179785274
915,3.2050991287931767
916,4.493295515614466
917,3.634022879786783
921,2.566885466425602
922,4.166607559150005
923,4.7983028782818495
924,3.739269170913368
927,4.164845979207555
929,2.313826412127802
932,2.634589108873331
934,1.945135716523113
935,4.909701992072693
937,3.9036428218575665
940,2.9675406359089243
944,4.80421829760645
946,4.216968029038316
948,4.666193428438874
950,4.742508735651269
952,3.3487536567773204
953,4.060352164881181
956,2.5568368518820552
959,3.067913109494751
960,3.841811287953232
961,2.7779794896028087
962,4.883707813705215
966,4.102714162249533
968,4.131603574145304
969,3.0410319986185455
971,4.0221320552963675
972,3.6178245855686817
978,2.352251476350598
983,4.542708565189185
984,4.523663677721574
985,3.712626972948586
987,2.860859816595971
988,3.706228815274858
989,2.743763025554278
991,3.424641858122075
992,3.0746493060785367
993,2.828998608550886
997,3.8190299412197692
999,2.034485579844048
1003,1.653300154279856
1006,5.047792932279497
1007,4.43526768922295
1013,3.262200983167325
1015,3.091690928403796
1016,2.4076417617128794
1017,2.6417106649917605
1018,6.495049697220022
1019,3.2802832973611973
1020,3.5242926922278506
1021,3.746955261866188
1023,2.585580794094204
1025,3.585589773534163
1027,3.2093197557684303
1028,4.597710310892686
1029,3.088073386348393
1032,4.298176787076145
1035,2.392259355165928
1039,2.7599300496370818
1040,4.566227798074666
1041,1.8001413538198943
1043,1.990973948117104
1045,3.8279544668383
1046,4.135099384303622
1049,3.884332425859268
1054,4.465841573347398
1056,4.4807551639318275
1057,3.2999521214357532
1058,3.725565948782884
1060,6.070287900803835
1061,3.072848681603872
1062,3.73122900468713
1063,4.154347660395608
1066,3.4814325546607785
1071,3.1044325731516595
1072,2.707764830223961
1076,4.909460138226229
1077,2.8763435743109267
1078,2.6446509716283386
1082,3.971947648758888
1083,2.7663594740215163
1085,3.963570722414098
1086,3.2649075189379273
1088,3.931177965587461
1089,5.283668245330332
1090,4.751443634032925
1093,2.9592989775894525
1094,3.7375938340564363
1095,4.319915250835518
1096,3.6123564662130065
1097,2.786885526955628
1098,3.923916740112479
1103,3.2927600620461006
1104,3.2706636271152143
1109,2.986011207731005
1110,3.3308620056287936
1111,5.786409402371998
1113,2.659036503555642
1114,2.0450228584826675
1115,2.9234678914211316
1117,3.8190404192415754
1118,2.391418538524202
1121,3.6679830633938697
1122,2.628034758178441
1124,3.657351658002421
1125,2.1670639921084525
1126,4.100968721047988
1127,2.6594853020857068
1128,4.45061067021275
1130,3.204617240500343
1132,3.622577099248774
1135,3.8935640760859522
1136,3.1990985195980244
1139,4.7884792587651415
1140,2.866049558252369
1141,2.633242584790959
1147,4.452097268318903
1150,5.526953710367247
1152,3.7303667423047644
1154,4.681781590876899
1157,2.071314786785671
1158,2.662828041808366
1160,4.469009795252531
1162,3.9445711337162805
1163,2.314213937234104
1164,3.6265278920594297
1171,3.3611146171492474
1173,2.758864725466921
1174,4.112540298004408
1176,3.5840613030980237
1178,3.496367599084085
1182,4.166038251008132
1185,4.004855043693812
1188,2.5547806857178417
1189,2.0122479878120476
1192,4.9487777513769755
1194,2.934207855135221
1195,3.8528071289973114
1199,4.016677567600143
1200,2.5074315567143395
1203,4.225794738093909
1204,6.583985296809253
1206,4.28363315528124
1209,3.786752879479713
1214,4.755440773037116
1215,3.544574473602671
1217,3.1852042512567156
1219,4.956696921944626
1220,4.137384871490574
1221,2.6657915285051343
1222,4.988015054374346
1223,2.10273033147751
1225,4.340050579006758
1226,2.1479937340756465
1228,3.925563524519781
1229,3.2772665847803055
1231,1.9601098672695865
1233,3.3996167462266276
1234,2.7788239274647863
1235,2.4040920270492587
1236,3.5505928646873843
1238,3.936706002739599
1240,4.273975629821038
1241,3.5238555931691216
1242,7.396854734503505
1244,2.9899088484884127
1245,1.9679489490729933
1248,3.522993512663252
1250,2.760752781051431
1251,3.177532927595389
1252,4.579047963965217
1253,5.861474432046358
1255,3.1510152518578374
1258,3.105166758300722
1261,4.221568234731327
1262,3.8568950492660345
1267,3.4940201806706312
1268,3.3538142454263546
1270,2.7671144925894158
1271,5.899423633006846
1274,3.966137324301916
1275,2.1624635813523936
1276,3.9356331226215655
1277,2.3343827245806885
1279,2.8203451659645364
1280,3.9387493209055644
1281,3.158575612558485
1282,3.928834327651821
1285,4.346857568758098
1289,1.6918475767599663
1293,2.2639854235517216
1294,3.998348887755127
1295,3.9086217790295885
1296,3.709664584266384
1298,4.680884479618231
1300,3.5668658759417964
1301,3.5865776945463503
1302,2.3973220186800073
1303,1.7447960211975653
1304,4.74329781249613
1306,3.1340816825469946
1308,3.914331608367346
1311,3.7403934498674474
1312,2.3283140464966343
1313,3.5280900028678084
1314,3.0814250627580333
1315,2.842567504929862
1316,2.280066574657961
1317,4.390929477437949
1319,3.352645750064349
1320,2.456552960294224
1321,3.6347884372690875
1322,4.979190780657959
1324,3.2286852172158285
1326,3.6380613541306457
1327,3.7724158240333945
1328,2.4805315449454395
1329,2.90783457781558
1330,4.487215914445878
1332,3.598770734825869
1333,4.948854708092919
1334,4.010813982975474
1335,2.271021024025538
1336,3.523292050766713
1339,2.72312229326571
1344,2.4336027932221818
1346,4.823805272351755
1350,2.941109532980133
1351,3.5515864588374733
1352,2.6291286008341057
1354,2.9816474469459266
1356,2.222534612851135
1358,4.344158367272648
1359,5.088955139803318
1361,3.0377777606176797
1363,2.7703291337824805
1364,2.482733696021854
1366,2.497556688466953
1368,3.5105647952474666
1370,2.993792365971737
1371,2.5834581075689615
1374,4.517181932453301
1375,2.57194187366447
1376,3.4147747000653306
1377,2.936231172253025
1379,4.087048752303206
1380,3.4613876515747752
1382,2.4244007013780524
1384,3.4547241160186557
1387,6.3303861053105
1388,4.9782107440424035
1393,3.6844232200839095
1395,2.923191330302619
1396,3.53386944723412
1398,2.9809068270751946
1399,2.48458786648967
1401,2.3138732474513866
1403,1.9211583101237961
1404,3.5519050765428215
1405,3.70346231378141
1408,4.0729382682356015
1409,3.9500760911337456
1411,3.0320507989909764
1413,3.968451665442956
1414,2.703641099798497
1415,3.4603124908864387
1417,2.3990402203782324
1419,3.6400620903673655
1421,4.383883326237895
1423,3.357354587213787
1427,7.705863660876532
1429,2.4709946278345716
1430,4.3618697707702845
1433,4.147295535023088
1434,2.4409787249761843
1436,4.131036512618573
1438,3.8426744308752103
1441,2.3480962016989384
1443,4.890025129644964
1447,2.9584398926374824
1451,3.477959586859793
1457,4.167547556786548
1459,4.7187255040038485
1460,2.6242733175289383
1462,3.3816958913815895
1464,3.9785061073899146
1466,3.607472307314635
1467,2.8009128605918137
1469,2.7596515154929118
1472,3.1372296689737
1475,3.772039077175234
1476,1.8124371837597366
1479,5.311242379291209
1480,3.5886098445122045
1483,4.7648350816586955
1484,2.5128427109878784
1485,3.9672723241810304
1488,3.0665529520992476
1490,3.6236375929815283
1492,3.927157138033677
1493,3.820382944032079
1495,3.032018254807463
1496,3.9722358271787392
1499,1.9804059943147088
1502,2.7532865935575304
1503,3.2017229064341524
1505,2.3227557709153137
1509,3.1170657035990303
1510,2.406102596135114
1511,5.714925431476096
1512,2.287890625951621
1513,4.830822427975042
1515,2.380096768861548
1517,3.751207522521544
1520,2.3918434977452017
1522,4.298319428877213
1523,3.063560654751283
1524,4.381145850975939
1526,3.9985990400972615
1527,7.878670011186179
1528,4.609933180584878
1529,2.4158072334944296
1533,2.775057452703201
1536,2.9722349123065706
1537,4.12176229497012
1540,4.156916956147353
1541,2.479646147757205
1543,4.088734789989526
1544,3.5895220032042716
1546,5.612045436480508
1548,5.964580204717436
1549,3.580897565197431
1550,3.5736596093864423
1552,3.967835790996267
1553,3.570507439699283
1554,3.613177958723003
1555,4.4390517635964715
1560,2.5485606380812027
1564,2.195576777267035
1567,3.6048025164492996
1570,1.8578573420949933
1571,3.576216241626175
1573,3.18679307831407
1575,3.641186118971811
1576,3.1779841805999935
1579,2.062995806868315
1580,2.453268798483333
1582,2.458623903630237
1583,4.552483484065746
1586,2.488010515101657
1587,3.2463708475366886
1590,4.238098005498157
1591,2.770610099517912
1595,3.061898098808315
1597,4.170447607058973
1602,3.405744218329146
1603,2.631136546255955
1604,2.2246790924130697
1605,2.8674168352875054
1606,3.218392902933276
1607,4.392157994911514
1610,3.4330547966676366
1611,3.650457797736952
1614,3.668210785446939
1617,3.2464679484204133
1619,2.4220650427806363
1623,4.074060333441475
1625,3.3684714759857948
1626,3.4745309142489766
1627,1.8932744757991686
1632,3.536611578094384
1633,2.4935874434865952
1634,2.8395178583072185
1635,3.6994661702643064
1636,4.759189916471664
1638,3.4616937456375476
1639,2.7236129440357004
1641,3.8078331496526427
1644,7.145906844438006
1645,3.523604646853439
1649,3.375172607352409
1650,3.3653433257310694
1651,3.235870991772469
1653,4.393675164756895
1654,3.5539986819643543
1656,3.8043927158821624
1657,3.2265638756680732
1658,2.9461959677811405
1659,3.2701549841230206
1660,4.241025095319465
1661,4.14287559733919
1663,2.5752169704942465
1664,3.310270011326968
1666,3.602948347201331
1667,4.535836903325294
1668,3.834848474718669
1669,3.099261594892577
1670,4.7991227117436495
1671,2.357776698042358
1672,2.7408554746592104
1678,3.906430957371643
1682,3.1511832207354966
1683,2.565335907324704
1687,3.92988606337706
1689,4.935154423748793
1690,2.641603202191057
1692,2.4999756902140136
1693,3.6835114271181686
1696,2.710010530937706
1698,3.71582912340724
1700,7.7795780264997125
1702,4.212312820606692
1704,3.8682834872693674
1706,1.9581907771628537
1707,3.4396583304967234
1710,3.785298992734736
1711,1.8262435741388723
1712,3.3956142396820037
1717,2.7535667790833576
1721,3.579500181502123
1722,3.1146503321688805
1723,7.707324852218189
1725,2.2799424728634623
1729,3.844939805258211
1730,3.7227475234837257
1732,3.897509232312651
1733,2.82836051972347
1735,2.404040295293334
1737,3.720336317680286
1739,2.7142593791191465
1740,3.5959143250810994
1741,1.9316777839777575
1742,4.616632546727283
1744,5.845874597249556
1746,2.6150690419593405
1752,1.4934834535949661
1753,2.949687982434816
1754,5.005499740427131
1757,1.482361757652217
1759,3.5861434750837975
1760,4.200749429838749
1761,5.552616163795537
1762,1.6446684676072736
1763,3.0659391355294354
1765,3.601785272813362
1766,3.7885664290913645
1767,2.2545066334835155
1769,2.5665615732723177
1770,2.247150308300703
1771,3.2165742760458156
1772,3.9745652838438463
1774,3.2259225341554734
1775,10.364667236582134
1778,8.817697421889328
1780,3.184711014727405
1781,4.773495696561453
1782,5.850554260309213
1785,1.5842431666637047
1788,4.439709484953388
1790,2.45486941314022
1791,2.070597525165004
1792,3.3902659768423464
1793,4.0549651438312955
1795,6.891173669437842
1796,4.117531972801492
1798,3.1166669836528573
1799,5.398572139777639
1801,4.1400665362059526
1803,3.033378481089826
1805,2.9302796982063253
1806,4.200658252892487
1811,3.6954334161004727
1817,3.0002848311521313
1820,1.9821143420422085
1824,3.1014226155617375
1827,5.012998656106284
1828,4.107374915262295
1829,2.6445674364970886
1831,4.773461968391853
1832,2.356137885436363
1833,2.750482454407028
1834,3.3286242772315924
1835,4.175482107217684
1839,4.064611818840811
1840,2.571001423152922
1842,3.9179442618026066
1844,3.3841570314032783
1845,3.8510236391228707
1847,6.040705274234339
1848,4.551315224362241
1851,4.827462122256632
1852,4.266771612426422
1853,3.7472023459348276
1857,4.084321873002809
1860,2.9796936014859234
1861,2.6402433789878748
1863,4.9552817805075335
1864,4.9856513313564195
1865,3.0044561958581797
1867,3.851405101040613
1868,5.313347933728487
1870,4.45418095211632
1871,2.9602554680167086
1873,3.1120104277801905
1875,2.612990049810435
1876,4.170735988559557
1878,4.33095238993679
1881,2.3457162142661963
1883,2.6400799603904908
1884,7.05051054475288
1885,3.1987439509752633
1887,3.1939677218988756
1888,2.3761341688649473
1889,2.9385402843481687
1890,3.327587243710742
1892,3.4051438640912037
1895,2.0959147520543415
1896,2.4106972432341287
1899,2.5585617397687774
1901,2.6020186570022257
1907,6.125065960873265
1908,4.227852355363716
1912,3.1627938460407514
1913,5.329278592496821
1914,2.9827408584255575
1920,3.264673235466391
1921,2.9953172657000167
1925,3.382881365725613
1926,3.944084925552784
1927,3.830053211778028
1929,2.3547241492952464
1930,5.752083636162507
1931,1.8395142419923551
1932,2.3725163230934587
1933,2.7602584317895755
1935,3.1903140024861196
1936,2.3725021688468813
1937,2.856028402943542
1939,4.088769219828261
1940,4.339487828680328
1943,4.487062813944241
1946,4.0428769015474595
1949,3.958699862904184
1951,2.7512575708045914
1952,2.6407675291200516
1956,3.491184821484482
1957,3.24336545007463
1958,2.914219399620934
1959,4.286478676331972
1960,4.265654559845931
1962,2.8964985399300205
1963,3.689171929462335
1964,1.8138385456585964
1965,2.8955093298744004
1968,2.9887765899724195
1969,3.9097994518644854
1972,6.4595065996256364
1976,3.239616884837362
1979,3.94211939487408
1981,4.398220465851498
1985,2.928611041427011
1988,3.919496528104395
1991,2.6165201101517774
1994,4.118747261583343
1995,7.571102783677939
1998,4.221888364879672
2001,5.0684689341349305
2002,3.945754717983118
2003,4.208800097792127
2005,4.014927866885432
2006,3.0227763489794324
2007,3.5181340699258437
2010,2.3172175648023057
2012,5.038946943191327
2014,4.142079375681734
2015,3.144812256700901
2017,6.356125800313151
2019,2.604653484650304
2020,2.8984875329739737
2021,2.317716172098357
2023,4.84516710839737
2024,2.3640226622425033
2026,3.163954780361302
2027,1.8861470808628438
2028,3.0147077491124374
2029,6.461161051569582
2030,3.1066841448349427
2031,3.189996226657692
2032,4.471099409083876
2033,2.249518755994324
2036,4.252899919903999
2037,5.430325599718857
2038,3.485574421855593
2040,2.184245655840643
2042,2.982049521261488
2045,3.2892097414027814
2046,3.0780552583657084
2048,3.3446335089497907
2053,6.09296536116947
2054,2.86557141976319
2061,5.223753350361253
2064,2.380027068511961
2066,2.5761122169138964
2067,2.7412721956617863
2068,4.308704359578046
2070,4.416697180269891
2075,2.1424260878778303
2079,4.569487945318543
2082,2.204068818136088
2084,2.9582530145853303
2086,3.9772878550261512
2088,2.041677052496732
2089,4.12473250465391
2092,4.725695806385041
2093,3.261915720250583
2096,3.7570286207759183
2098,3.801465419902561
2104,1.8450030881075536
2106,2.2976711181167637
2112,2.955774860573979
2113,2.460212027215968
2114,3.892592820910942
2121,4.713188394627977
2125,3.3321799170005555
2130,2.270073180424502
2131,4.114026437248243
2134,2.153007155811178
2141,2.8273031367956607
2143,2.5131098804388525
2146,3.232657192084743
2147,3.339625229977651
2148,3.1444173761155727
2151,3.3370218274267747
2155,2.567568640630558
2156,3.654934327507066
2158,3.4159205729267494
2159,3.983907277688799
2160,2.9435109583309833
2164,3.6764754103104216
2165,3.9287080262283474
2166,3.712776994521488
2170,4.522784027414691
2171,2.6136229519251435
2173,2.579584978342407
2175,3.5764536679938144
2176,2.7529684316900065
2177,2.7806006309306794
2178,3.64241158665051
2179,4.777527501659473
2182,3.9259331248769107
2187,2.8988233592668857
2188,3.812329571274342
2193,3.056670003953427
2194,4.2572378479011945
2197,3.4527135199882197
2199,4.161603320121938
2200,4.349042234809796
2202,3.1787256457159363
2203,3.791667100200415
2206,2.9771189439117562
2207,5.807798755942292
2209,2.8022569630670695
2216,3.3775559805637476
2218,2.93739831760358
2219,3.0150230974381964
2221,4.324999226798778
2222,3.148083524256286
2223,3.4629341143298613
2228,6.455028471883469
2232,2.452632306337928
2233,3.357450680416224
2234,2.8059825672676584
2235,1.5542355879705398
2236,2.84327377405169
2237,2.3368314654035807
2238,4.115439368287032
2239,3.4924706992606622
2241,3.395478706190198
2243,3.8358795035149584
2244,2.000502124054165
2245,3.1621544748952872
2250,2.678348464584834
2251,3.072448944212758
2252,2.7360194443197807
2254,4.290568642381624
2258,2.0416295792725867
2263,2.583790391323485
2265,4.454431414999767
2266,3.6736535524165226
2267,2.6410815958095215
2268,3.4634924094774386
2270,3.911921924117083
2275,3.1913571452524288
2276,1.885394050162368
2279,2.720659464514676
2281,2.805850175393337
2284,2.9427468349079993
2289,4.320887882781512
2290,8.013212243078197
2292,3.5661807229219673
2293,2.788930204770703
2294,1.9608236918404298
2301,5.046385834597591
2302,2.619657247154314
2303,3.132059063922952
2305,3.9252727298603465
2306,2.9453279106293397
2308,2.2213641311718786
2309,4.355226082335136
2310,3.9841432072334273
2312,4.182690388517416
2313,4.0851770556127285
2314,4.008436327935751
2316,3.627734963823387
2317,3.902058473615655
2320,2.8879253974895267
2321,3.3431581096589724
2322,4.181297605527335
2323,3.4343198434710507
2324,2.774631555522687
2328,2.858514123038487
2329,3.536523965763844
2332,7.342248973322978
2333,5.523523520461652
2334,3.535025634857053
2335,4.4430969175073445
2336,2.2283155539447392
2337,4.831374508707545
2338,3.377873154570367
2343,4.047276304675655
2345,3.03871351249182
2349,3.300703790802685
2350,3.955582396460235
2351,1.9566922003155047
2352,5.486055481975978
2354,2.874354086279316
2356,5.090091655408208
2358,2.3331253376118353
2360,4.469352750170337
2362,4.568756236507622
2364,5.613252117340224
2366,2.668854466668988
2369,2.6472355267068925
2370,4.146865558991718
2371,3.044398418036302
2372,3.254316153898475
2377,1.9924951263268342
2378,3.7588232027462105
2380,2.9582354278222844
2382,2.090220316295992
2385,2.9335201205714303
2387,2.437283062941835
2388,3.9600083959040844
2389,3.5806741805453695
2392,4.003492651780102
2396,4.5119130698825884
2398,3.261212091842215
2401,3.5385023379141862
2402,2.5743826569369483
2404,7.065270783762888
2405,2.8991555574533847
2406,3.3664092693171517
2408,3.7673330877333866
2414,3.6417928654118135
2415,3.3471813346842456
2416,3.3875821016566525
2417,2.866625339390603
2420,3.195081332326672
2421,3.991297406174717
2423,3.9456158140344706
2424,2.3535400979592342
2426,4.210939498578177
2427,2.9464714076890184
2429,3.8062954789047176
2430,3.325771287451718
2432,3.483091385580742
2436,3.511896955207448
2437,2.472780103163607
2439,3.1915772237705387
2440,2.2456324008130455
2443,4.106874460652988
2446,2.5174333495226917
2447,2.8958488624505243
2448,3.3418710292472054
2449,4.188983044797922
2450,2.778364395456197
2455,3.888837102511775
2458,4.031027673264773
2464,4.5277444839831915
2466,3.2986373173516355
2468,3.797463730351409
2469,3.5948947940661817
2472,2.5067250711591793
2473,3.591482524057309
2474,4.408722964156333
2475,2.8941679196554646
2476,2.184396324387124
2478,4.852923235166402
2479,5.061153979721907
2484,2.3481129758609853
